GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,MNTE001,NAME_M,MNTM001
"G4900090","2007-2011",,,"Utah","49","Daggett County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Daggett County, Utah",891,"Daggett County, Utah",140
"G4900110","2007-2011",,,"Utah","49","Davis County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Davis County, Utah",301124,"Davis County, Utah",0
"G4900130","2007-2011",,,"Utah","49","Duchesne County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Duchesne County, Utah",18025,"Duchesne County, Utah",0
"G4900150","2007-2011",,,"Utah","49","Emery County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emery County, Utah",10827,"Emery County, Utah",0
"G4900170","2007-2011",,,"Utah","49","Garfield County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Garfield County, Utah",5052,"Garfield County, Utah",0
"G4900190","2007-2011",,,"Utah","49","Grand County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand County, Utah",9096,"Grand County, Utah",0
"G4900210","2007-2011",,,"Utah","49","Iron County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Iron County, Utah",45383,"Iron County, Utah",0
"G4900230","2007-2011",,,"Utah","49","Juab County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Juab County, Utah",10089,"Juab County, Utah",0
"G4900250","2007-2011",,,"Utah","49","Kane County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kane County, Utah",7008,"Kane County, Utah",0
"G4900270","2007-2011",,,"Utah","49","Millard County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Millard County, Utah",12326,"Millard County, Utah",0
"G4900290","2007-2011",,,"Utah","49","Morgan County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Utah",9285,"Morgan County, Utah",0
"G4900310","2007-2011",,,"Utah","49","Piute County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piute County, Utah",1657,"Piute County, Utah",140
"G4900330","2007-2011",,,"Utah","49","Rich County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rich County, Utah",2234,"Rich County, Utah",0
"G4900350","2007-2011",,,"Utah","49","Salt Lake County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salt Lake County, Utah",1016455,"Salt Lake County, Utah",0
"G4900370","2007-2011",,,"Utah","49","San Juan County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Juan County, Utah",14526,"San Juan County, Utah",0
"G4900390","2007-2011",,,"Utah","49","Sanpete County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sanpete County, Utah",27239,"Sanpete County, Utah",0
"G4900410","2007-2011",,,"Utah","49","Sevier County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sevier County, Utah",20667,"Sevier County, Utah",0
"G4900430","2007-2011",,,"Utah","49","Summit County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Summit County, Utah",35968,"Summit County, Utah",0
"G4900450","2007-2011",,,"Utah","49","Tooele County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tooele County, Utah",56957,"Tooele County, Utah",0
"G4900470","2007-2011",,,"Utah","49","Uintah County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Uintah County, Utah",31892,"Uintah County, Utah",0
"G4900490","2007-2011",,,"Utah","49","Utah County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Utah County, Utah",502465,"Utah County, Utah",0
"G4900510","2007-2011",,,"Utah","49","Wasatch County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wasatch County, Utah",22908,"Wasatch County, Utah",0
"G4900530","2007-2011",,,"Utah","49","Washington County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Utah",137020,"Washington County, Utah",0
"G4900550","2007-2011",,,"Utah","49","Wayne County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Utah",2735,"Wayne County, Utah",0
"G4900570","2007-2011",,,"Utah","49","Weber County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weber County, Utah",227199,"Weber County, Utah",0
"G5000010","2007-2011",,,"Vermont","50","Addison County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Addison County, Vermont",36835,"Addison County, Vermont",0
"G5000030","2007-2011",,,"Vermont","50","Bennington County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bennington County, Vermont",37093,"Bennington County, Vermont",0
"G5000050","2007-2011",,,"Vermont","50","Caledonia County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caledonia County, Vermont",31198,"Caledonia County, Vermont",0
"G5000070","2007-2011",,,"Vermont","50","Chittenden County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chittenden County, Vermont",155666,"Chittenden County, Vermont",0
"G5000090","2007-2011",,,"Vermont","50","Essex County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex County, Vermont",6350,"Essex County, Vermont",0
"G5000110","2007-2011",,,"Vermont","50","Franklin County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Vermont",47687,"Franklin County, Vermont",0
"G5000130","2007-2011",,,"Vermont","50","Grand Isle County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand Isle County, Vermont",7056,"Grand Isle County, Vermont",0
"G5000150","2007-2011",,,"Vermont","50","Lamoille County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lamoille County, Vermont",24234,"Lamoille County, Vermont",0
"G5000170","2007-2011",,,"Vermont","50","Orange County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, Vermont",29015,"Orange County, Vermont",0
"G5000190","2007-2011",,,"Vermont","50","Orleans County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orleans County, Vermont",27247,"Orleans County, Vermont",0
"G5000210","2007-2011",,,"Vermont","50","Rutland County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rutland County, Vermont",61956,"Rutland County, Vermont",0
"G5000230","2007-2011",,,"Vermont","50","Washington County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Vermont",59426,"Washington County, Vermont",0
"G5000250","2007-2011",,,"Vermont","50","Windham County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Windham County, Vermont",44409,"Windham County, Vermont",0
"G5000270","2007-2011",,,"Vermont","50","Windsor County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Windsor County, Vermont",56786,"Windsor County, Vermont",0
"G5100010","2007-2011",,,"Virginia","51","Accomack County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Accomack County, Virginia",33701,"Accomack County, Virginia",0
"G5100030","2007-2011",,,"Virginia","51","Albemarle County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albemarle County, Virginia",97978,"Albemarle County, Virginia",0
"G5100050","2007-2011",,,"Virginia","51","Alleghany County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alleghany County, Virginia",16326,"Alleghany County, Virginia",0
"G5100070","2007-2011",,,"Virginia","51","Amelia County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amelia County, Virginia",12631,"Amelia County, Virginia",0
"G5100090","2007-2011",,,"Virginia","51","Amherst County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amherst County, Virginia",32339,"Amherst County, Virginia",0
"G5100110","2007-2011",,,"Virginia","51","Appomattox County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Appomattox County, Virginia",14820,"Appomattox County, Virginia",0
"G5100130","2007-2011",,,"Virginia","51","Arlington County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arlington County, Virginia",202999,"Arlington County, Virginia",0
"G5100150","2007-2011",,,"Virginia","51","Augusta County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Augusta County, Virginia",73526,"Augusta County, Virginia",0
"G5100170","2007-2011",,,"Virginia","51","Bath County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bath County, Virginia",4747,"Bath County, Virginia",0
"G5100190","2007-2011",,,"Virginia","51","Bedford County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bedford County, Virginia",68275,"Bedford County, Virginia",0
"G5100210","2007-2011",,,"Virginia","51","Bland County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bland County, Virginia",6871,"Bland County, Virginia",0
"G5100230","2007-2011",,,"Virginia","51","Botetourt County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Botetourt County, Virginia",32956,"Botetourt County, Virginia",0
"G5100250","2007-2011",,,"Virginia","51","Brunswick County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brunswick County, Virginia",17553,"Brunswick County, Virginia",0
"G5100270","2007-2011",,,"Virginia","51","Buchanan County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buchanan County, Virginia",24173,"Buchanan County, Virginia",0
"G5100290","2007-2011",,,"Virginia","51","Buckingham County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buckingham County, Virginia",17021,"Buckingham County, Virginia",0
"G5100310","2007-2011",,,"Virginia","51","Campbell County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Campbell County, Virginia",54485,"Campbell County, Virginia",0
"G5100330","2007-2011",,,"Virginia","51","Caroline County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline County, Virginia",28234,"Caroline County, Virginia",0
"G5100350","2007-2011",,,"Virginia","51","Carroll County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, Virginia",30002,"Carroll County, Virginia",0
"G5100360","2007-2011",,,"Virginia","51","Charles City County","036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles City County, Virginia",7223,"Charles City County, Virginia",0
"G5100370","2007-2011",,,"Virginia","51","Charlotte County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charlotte County, Virginia",12601,"Charlotte County, Virginia",0
"G5100410","2007-2011",,,"Virginia","51","Chesterfield County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chesterfield County, Virginia",313001,"Chesterfield County, Virginia",0
"G5100430","2007-2011",,,"Virginia","51","Clarke County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clarke County, Virginia",14081,"Clarke County, Virginia",0
"G5100450","2007-2011",,,"Virginia","51","Craig County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Craig County, Virginia",5158,"Craig County, Virginia",0
"G5100470","2007-2011",,,"Virginia","51","Culpeper County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Culpeper County, Virginia",46427,"Culpeper County, Virginia",0
"G5100490","2007-2011",,,"Virginia","51","Cumberland County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cumberland County, Virginia",9928,"Cumberland County, Virginia",0
"G5100510","2007-2011",,,"Virginia","51","Dickenson County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dickenson County, Virginia",15923,"Dickenson County, Virginia",0
"G5100530","2007-2011",,,"Virginia","51","Dinwiddie County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dinwiddie County, Virginia",27714,"Dinwiddie County, Virginia",0
"G5100570","2007-2011",,,"Virginia","51","Essex County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex County, Virginia",11029,"Essex County, Virginia",0
"G5100590","2007-2011",,,"Virginia","51","Fairfax County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fairfax County, Virginia",1064735,"Fairfax County, Virginia",0
"G5100610","2007-2011",,,"Virginia","51","Fauquier County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fauquier County, Virginia",65008,"Fauquier County, Virginia",0
"G5100630","2007-2011",,,"Virginia","51","Floyd County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Floyd County, Virginia",15156,"Floyd County, Virginia",0
