GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,ADKWE001,NAME_M,ADKWM001
"G1800610","2011-2015",,,"Indiana","18","Harrison County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrison County, Indiana",39230,"Harrison County, Indiana",0
"G1800630","2011-2015",,,"Indiana","18","Hendricks County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hendricks County, Indiana",153435,"Hendricks County, Indiana",0
"G1800650","2011-2015",,,"Indiana","18","Henry County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Indiana",49146,"Henry County, Indiana",0
"G1800670","2011-2015",,,"Indiana","18","Howard County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard County, Indiana",82765,"Howard County, Indiana",0
"G1800690","2011-2015",,,"Indiana","18","Huntington County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Huntington County, Indiana",36863,"Huntington County, Indiana",0
"G1800710","2011-2015",,,"Indiana","18","Jackson County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Indiana",43471,"Jackson County, Indiana",0
"G1800730","2011-2015",,,"Indiana","18","Jasper County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jasper County, Indiana",33448,"Jasper County, Indiana",0
"G1800750","2011-2015",,,"Indiana","18","Jay County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jay County, Indiana",21255,"Jay County, Indiana",0
"G1800770","2011-2015",,,"Indiana","18","Jefferson County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Indiana",32453,"Jefferson County, Indiana",0
"G1800790","2011-2015",,,"Indiana","18","Jennings County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jennings County, Indiana",28113,"Jennings County, Indiana",0
"G1800810","2011-2015",,,"Indiana","18","Johnson County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Indiana",145645,"Johnson County, Indiana",0
"G1800830","2011-2015",,,"Indiana","18","Knox County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Knox County, Indiana",38062,"Knox County, Indiana",0
"G1800850","2011-2015",,,"Indiana","18","Kosciusko County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kosciusko County, Indiana",77983,"Kosciusko County, Indiana",0
"G1800870","2011-2015",,,"Indiana","18","LaGrange County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LaGrange County, Indiana",38084,"LaGrange County, Indiana",0
"G1800890","2011-2015",,,"Indiana","18","Lake County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lake County, Indiana",491596,"Lake County, Indiana",0
"G1800910","2011-2015",,,"Indiana","18","LaPorte County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LaPorte County, Indiana",111280,"LaPorte County, Indiana",0
"G1800930","2011-2015",,,"Indiana","18","Lawrence County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lawrence County, Indiana",45814,"Lawrence County, Indiana",0
"G1800950","2011-2015",,,"Indiana","18","Madison County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Indiana",130280,"Madison County, Indiana",0
"G1800970","2011-2015",,,"Indiana","18","Marion County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Indiana",926335,"Marion County, Indiana",0
"G1800990","2011-2015",,,"Indiana","18","Marshall County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marshall County, Indiana",46962,"Marshall County, Indiana",0
"G1801010","2011-2015",,,"Indiana","18","Martin County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Martin County, Indiana",10262,"Martin County, Indiana",0
"G1801030","2011-2015",,,"Indiana","18","Miami County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miami County, Indiana",36211,"Miami County, Indiana",0
"G1801050","2011-2015",,,"Indiana","18","Monroe County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Indiana",142404,"Monroe County, Indiana",0
"G1801070","2011-2015",,,"Indiana","18","Montgomery County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Indiana",38172,"Montgomery County, Indiana",0
"G1801090","2011-2015",,,"Indiana","18","Morgan County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Indiana",69403,"Morgan County, Indiana",0
"G1801110","2011-2015",,,"Indiana","18","Newton County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Newton County, Indiana",14057,"Newton County, Indiana",0
"G1801130","2011-2015",,,"Indiana","18","Noble County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Noble County, Indiana",47546,"Noble County, Indiana",0
"G1801150","2011-2015",,,"Indiana","18","Ohio County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ohio County, Indiana",6033,"Ohio County, Indiana",0
"G1801170","2011-2015",,,"Indiana","18","Orange County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, Indiana",19725,"Orange County, Indiana",0
"G1801190","2011-2015",,,"Indiana","18","Owen County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Owen County, Indiana",21192,"Owen County, Indiana",0
"G1801210","2011-2015",,,"Indiana","18","Parke County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parke County, Indiana",17107,"Parke County, Indiana",0
"G1801230","2011-2015",,,"Indiana","18","Perry County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perry County, Indiana",19414,"Perry County, Indiana",0
"G1801250","2011-2015",,,"Indiana","18","Pike County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pike County, Indiana",12687,"Pike County, Indiana",0
"G1801270","2011-2015",,,"Indiana","18","Porter County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Porter County, Indiana",166570,"Porter County, Indiana",0
"G1801290","2011-2015",,,"Indiana","18","Posey County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Posey County, Indiana",25567,"Posey County, Indiana",0
"G1801310","2011-2015",,,"Indiana","18","Pulaski County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pulaski County, Indiana",13047,"Pulaski County, Indiana",0
"G1801330","2011-2015",,,"Indiana","18","Putnam County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, Indiana",37650,"Putnam County, Indiana",0
"G1801350","2011-2015",,,"Indiana","18","Randolph County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Randolph County, Indiana",25596,"Randolph County, Indiana",0
"G1801370","2011-2015",,,"Indiana","18","Ripley County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ripley County, Indiana",28612,"Ripley County, Indiana",0
"G1801390","2011-2015",,,"Indiana","18","Rush County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rush County, Indiana",16991,"Rush County, Indiana",0
"G1801410","2011-2015",,,"Indiana","18","St. Joseph County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Joseph County, Indiana",267246,"St. Joseph County, Indiana",0
"G1801430","2011-2015",,,"Indiana","18","Scott County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Indiana",23783,"Scott County, Indiana",0
"G1801450","2011-2015",,,"Indiana","18","Shelby County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shelby County, Indiana",44441,"Shelby County, Indiana",0
"G1801470","2011-2015",,,"Indiana","18","Spencer County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Spencer County, Indiana",20856,"Spencer County, Indiana",0
"G1801490","2011-2015",,,"Indiana","18","Starke County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Starke County, Indiana",23117,"Starke County, Indiana",0
"G1801510","2011-2015",,,"Indiana","18","Steuben County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Steuben County, Indiana",34267,"Steuben County, Indiana",0
"G1801530","2011-2015",,,"Indiana","18","Sullivan County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sullivan County, Indiana",21111,"Sullivan County, Indiana",0
"G1801550","2011-2015",,,"Indiana","18","Switzerland County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Switzerland County, Indiana",10500,"Switzerland County, Indiana",0
"G1801570","2011-2015",,,"Indiana","18","Tippecanoe County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tippecanoe County, Indiana",180952,"Tippecanoe County, Indiana",0
"G1801590","2011-2015",,,"Indiana","18","Tipton County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tipton County, Indiana",15573,"Tipton County, Indiana",0
"G1801610","2011-2015",,,"Indiana","18","Union County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, Indiana",7299,"Union County, Indiana",0
"G1801630","2011-2015",,,"Indiana","18","Vanderburgh County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vanderburgh County, Indiana",181305,"Vanderburgh County, Indiana",0
"G1801650","2011-2015",,,"Indiana","18","Vermillion County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vermillion County, Indiana",15860,"Vermillion County, Indiana",0
"G1801670","2011-2015",,,"Indiana","18","Vigo County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vigo County, Indiana",108268,"Vigo County, Indiana",0
"G1801690","2011-2015",,,"Indiana","18","Wabash County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wabash County, Indiana",32358,"Wabash County, Indiana",0
"G1801710","2011-2015",,,"Indiana","18","Warren County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, Indiana",8367,"Warren County, Indiana",0
"G1801730","2011-2015",,,"Indiana","18","Warrick County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warrick County, Indiana",60995,"Warrick County, Indiana",0
"G1801750","2011-2015",,,"Indiana","18","Washington County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Indiana",27930,"Washington County, Indiana",0
"G1801770","2011-2015",,,"Indiana","18","Wayne County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Indiana",67866,"Wayne County, Indiana",0
"G1801790","2011-2015",,,"Indiana","18","Wells County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wells County, Indiana",27796,"Wells County, Indiana",0
"G1801810","2011-2015",,,"Indiana","18","White County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"White County, Indiana",24388,"White County, Indiana",0
"G1801830","2011-2015",,,"Indiana","18","Whitley County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Whitley County, Indiana",33330,"Whitley County, Indiana",0
"G1900010","2011-2015",,,"Iowa","19","Adair County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adair County, Iowa",7426,"Adair County, Iowa",0
"G1900030","2011-2015",,,"Iowa","19","Adams County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, Iowa",3892,"Adams County, Iowa",0
"G1900050","2011-2015",,,"Iowa","19","Allamakee County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Allamakee County, Iowa",14060,"Allamakee County, Iowa",0
"G1900070","2011-2015",,,"Iowa","19","Appanoose County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Appanoose County, Iowa",12669,"Appanoose County, Iowa",0
"G1900090","2011-2015",,,"Iowa","19","Audubon County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Audubon County, Iowa",5869,"Audubon County, Iowa",0
"G1900110","2011-2015",,,"Iowa","19","Benton County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Benton County, Iowa",25803,"Benton County, Iowa",0
"G1900130","2011-2015",,,"Iowa","19","Black Hawk County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Black Hawk County, Iowa",132496,"Black Hawk County, Iowa",0
"G1900150","2011-2015",,,"Iowa","19","Boone County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boone County, Iowa",26401,"Boone County, Iowa",0
"G1900170","2011-2015",,,"Iowa","19","Bremer County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bremer County, Iowa",24539,"Bremer County, Iowa",0
"G1900190","2011-2015",,,"Iowa","19","Buchanan County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buchanan County, Iowa",20998,"Buchanan County, Iowa",0
"G1900210","2011-2015",,,"Iowa","19","Buena Vista County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buena Vista County, Iowa",20507,"Buena Vista County, Iowa",0
"G1900230","2011-2015",,,"Iowa","19","Butler County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Butler County, Iowa",14966,"Butler County, Iowa",0
"G1900250","2011-2015",,,"Iowa","19","Calhoun County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Calhoun County, Iowa",9914,"Calhoun County, Iowa",0
"G1900270","2011-2015",,,"Iowa","19","Carroll County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, Iowa",20629,"Carroll County, Iowa",0
"G1900290","2011-2015",,,"Iowa","19","Cass County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cass County, Iowa",13590,"Cass County, Iowa",0
"G1900310","2011-2015",,,"Iowa","19","Cedar County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cedar County, Iowa",18375,"Cedar County, Iowa",0
"G1900330","2011-2015",,,"Iowa","19","Cerro Gordo County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cerro Gordo County, Iowa",43481,"Cerro Gordo County, Iowa",0
"G1900350","2011-2015",,,"Iowa","19","Cherokee County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cherokee County, Iowa",11853,"Cherokee County, Iowa",0
"G1900370","2011-2015",,,"Iowa","19","Chickasaw County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chickasaw County, Iowa",12244,"Chickasaw County, Iowa",0
"G1900390","2011-2015",,,"Iowa","19","Clarke County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clarke County, Iowa",9280,"Clarke County, Iowa",0
"G1900410","2011-2015",,,"Iowa","19","Clay County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Iowa",16537,"Clay County, Iowa",0
"G1900430","2011-2015",,,"Iowa","19","Clayton County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clayton County, Iowa",17806,"Clayton County, Iowa",0
"G1900450","2011-2015",,,"Iowa","19","Clinton County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clinton County, Iowa",48365,"Clinton County, Iowa",0
"G1900470","2011-2015",,,"Iowa","19","Crawford County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crawford County, Iowa",17252,"Crawford County, Iowa",0
"G1900490","2011-2015",,,"Iowa","19","Dallas County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dallas County, Iowa",74892,"Dallas County, Iowa",0
"G1900510","2011-2015",,,"Iowa","19","Davis County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Davis County, Iowa",8742,"Davis County, Iowa",0
"G1900530","2011-2015",,,"Iowa","19","Decatur County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Decatur County, Iowa",8249,"Decatur County, Iowa",0
"G1900550","2011-2015",,,"Iowa","19","Delaware County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Delaware County, Iowa",17507,"Delaware County, Iowa",0
"G1900570","2011-2015",,,"Iowa","19","Des Moines County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Des Moines County, Iowa",40208,"Des Moines County, Iowa",0
"G1900590","2011-2015",,,"Iowa","19","Dickinson County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dickinson County, Iowa",16967,"Dickinson County, Iowa",0
"G1900610","2011-2015",,,"Iowa","19","Dubuque County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dubuque County, Iowa",95906,"Dubuque County, Iowa",0
"G1900630","2011-2015",,,"Iowa","19","Emmet County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emmet County, Iowa",9917,"Emmet County, Iowa",0
"G1900650","2011-2015",,,"Iowa","19","Fayette County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fayette County, Iowa",20589,"Fayette County, Iowa",0
"G1900670","2011-2015",,,"Iowa","19","Floyd County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Floyd County, Iowa",16050,"Floyd County, Iowa",0
"G1900690","2011-2015",,,"Iowa","19","Franklin County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Iowa",10489,"Franklin County, Iowa",0
"G1900710","2011-2015",,,"Iowa","19","Fremont County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fremont County, Iowa",7106,"Fremont County, Iowa",0
"G1900730","2011-2015",,,"Iowa","19","Greene County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, Iowa",9174,"Greene County, Iowa",0
"G1900750","2011-2015",,,"Iowa","19","Grundy County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grundy County, Iowa",12407,"Grundy County, Iowa",0
"G1900770","2011-2015",,,"Iowa","19","Guthrie County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Guthrie County, Iowa",10740,"Guthrie County, Iowa",0
"G1900790","2011-2015",,,"Iowa","19","Hamilton County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, Iowa",15297,"Hamilton County, Iowa",0
"G1900810","2011-2015",,,"Iowa","19","Hancock County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hancock County, Iowa",11092,"Hancock County, Iowa",0
"G1900830","2011-2015",,,"Iowa","19","Hardin County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardin County, Iowa",17393,"Hardin County, Iowa",0
"G1900850","2011-2015",,,"Iowa","19","Harrison County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrison County, Iowa",14467,"Harrison County, Iowa",0
"G1900870","2011-2015",,,"Iowa","19","Henry County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Iowa",20080,"Henry County, Iowa",0
"G1900890","2011-2015",,,"Iowa","19","Howard County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard County, Iowa",9494,"Howard County, Iowa",0
"G1900910","2011-2015",,,"Iowa","19","Humboldt County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Humboldt County, Iowa",9674,"Humboldt County, Iowa",0
"G1900930","2011-2015",,,"Iowa","19","Ida County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ida County, Iowa",7071,"Ida County, Iowa",0
"G1900950","2011-2015",,,"Iowa","19","Iowa County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Iowa County, Iowa",16344,"Iowa County, Iowa",0
"G1900970","2011-2015",,,"Iowa","19","Jackson County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Iowa",19572,"Jackson County, Iowa",0
"G1900990","2011-2015",,,"Iowa","19","Jasper County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jasper County, Iowa",36726,"Jasper County, Iowa",0
"G1901010","2011-2015",,,"Iowa","19","Jefferson County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Iowa",17318,"Jefferson County, Iowa",0
"G1901030","2011-2015",,,"Iowa","19","Johnson County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Iowa",139436,"Johnson County, Iowa",0
"G1901050","2011-2015",,,"Iowa","19","Jones County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jones County, Iowa",20560,"Jones County, Iowa",0
"G1901070","2011-2015",,,"Iowa","19","Keokuk County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Keokuk County, Iowa",10291,"Keokuk County, Iowa",0
"G1901090","2011-2015",,,"Iowa","19","Kossuth County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kossuth County, Iowa",15280,"Kossuth County, Iowa",0
"G1901110","2011-2015",,,"Iowa","19","Lee County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee County, Iowa",35369,"Lee County, Iowa",0
"G1901130","2011-2015",,,"Iowa","19","Linn County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Linn County, Iowa",216640,"Linn County, Iowa",0
"G1901150","2011-2015",,,"Iowa","19","Louisa County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Louisa County, Iowa",11271,"Louisa County, Iowa",0
"G1901170","2011-2015",,,"Iowa","19","Lucas County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lucas County, Iowa",8731,"Lucas County, Iowa",0
"G1901190","2011-2015",,,"Iowa","19","Lyon County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lyon County, Iowa",11723,"Lyon County, Iowa",0
"G1901210","2011-2015",,,"Iowa","19","Madison County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Iowa",15644,"Madison County, Iowa",0
"G1901230","2011-2015",,,"Iowa","19","Mahaska County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahaska County, Iowa",22396,"Mahaska County, Iowa",0
"G1901250","2011-2015",,,"Iowa","19","Marion County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Iowa",33248,"Marion County, Iowa",0
"G1901270","2011-2015",,,"Iowa","19","Marshall County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marshall County, Iowa",40962,"Marshall County, Iowa",0
"G1901290","2011-2015",,,"Iowa","19","Mills County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mills County, Iowa",14862,"Mills County, Iowa",0
"G1901310","2011-2015",,,"Iowa","19","Mitchell County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mitchell County, Iowa",10762,"Mitchell County, Iowa",0
"G1901330","2011-2015",,,"Iowa","19","Monona County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monona County, Iowa",9088,"Monona County, Iowa",0
"G1901350","2011-2015",,,"Iowa","19","Monroe County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Iowa",8002,"Monroe County, Iowa",0
"G1901370","2011-2015",,,"Iowa","19","Montgomery County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Iowa",10465,"Montgomery County, Iowa",0
"G1901390","2011-2015",,,"Iowa","19","Muscatine County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Muscatine County, Iowa",42913,"Muscatine County, Iowa",0
"G1901410","2011-2015",,,"Iowa","19","O'Brien County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O'Brien County, Iowa",14092,"O'Brien County, Iowa",0
"G1901430","2011-2015",,,"Iowa","19","Osceola County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Osceola County, Iowa",6211,"Osceola County, Iowa",0
"G1901450","2011-2015",,,"Iowa","19","Page County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Page County, Iowa",15660,"Page County, Iowa",0
"G1901470","2011-2015",,,"Iowa","19","Palo Alto County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palo Alto County, Iowa",9208,"Palo Alto County, Iowa",0
"G1901490","2011-2015",,,"Iowa","19","Plymouth County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Plymouth County, Iowa",24853,"Plymouth County, Iowa",0
"G1901510","2011-2015",,,"Iowa","19","Pocahontas County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pocahontas County, Iowa",7127,"Pocahontas County, Iowa",0
"G1901530","2011-2015",,,"Iowa","19","Polk County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, Iowa",452369,"Polk County, Iowa",0
"G1901550","2011-2015",,,"Iowa","19","Pottawattamie County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pottawattamie County, Iowa",93213,"Pottawattamie County, Iowa",0
"G1901570","2011-2015",,,"Iowa","19","Poweshiek County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Poweshiek County, Iowa",18705,"Poweshiek County, Iowa",0
"G1901590","2011-2015",,,"Iowa","19","Ringgold County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ringgold County, Iowa",5061,"Ringgold County, Iowa",0
"G1901610","2011-2015",,,"Iowa","19","Sac County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sac County, Iowa",10101,"Sac County, Iowa",0
"G1901630","2011-2015",,,"Iowa","19","Scott County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Iowa",169994,"Scott County, Iowa",0
"G1901650","2011-2015",,,"Iowa","19","Shelby County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shelby County, Iowa",11992,"Shelby County, Iowa",0
"G1901670","2011-2015",,,"Iowa","19","Sioux County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sioux County, Iowa",34509,"Sioux County, Iowa",0
"G1901690","2011-2015",,,"Iowa","19","Story County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Story County, Iowa",93586,"Story County, Iowa",0
